MDS_Dim1,MDS_Dim2,performance
-1.144102500457598,0.008301157889148378,14.66
-0.02269462909625769,-1.1038459205024993,10.5
-1.0988491269316492,-0.5351217565595485,25.23
-0.9520269025466671,-0.453922159524812,25.05
-0.9016978365764804,-0.43435144190268504,10.74
-0.9552090802836503,-0.48261530173882594,10.19
-1.0812458401136076,-0.5888185431894619,313.74
-0.2426687103554543,0.7840279552490739,314.98
-0.7636767701475377,0.09668158872803946,15.21
-0.9709350683070099,-0.7079304783098905,289.28
-1.3975442412052845,-0.6608556400474028,10.72
1.2094408610360525,0.0017960717373772604,14.75
0.14439071880402485,1.2882621893229311,183.25
0.978912304430292,0.4789379127783767,18.76
1.1283009405575855,0.5644418514495753,185.03
1.1145826776495171,0.6135122059802354,18.78
0.9853834295944746,0.5058910581033086,13.7
0.9293639980461008,0.45865070550437825,14.42
0.31624260607203497,-0.7399365019347228,18.74
0.8452131923659638,-0.024486946132595267,28.35
0.887487489014317,0.6583939987120776,18.78
0.2562071619993682,-0.6255962767028413,13.74
-0.5251739891278958,-1.09415727915249,28.98
-1.3054954322477161,0.05306217486506454,27.65
-1.1880116674333225,0.031898187608461095,28.6
-1.188944645467302,-0.005476791182277936,13.52
-1.3114237975354444,-0.02075102562275484,263.52
-0.6190262757106338,0.9273344600386305,14.64
-0.9939681213779524,0.485215950644998,13.61
-1.118939698464027,-0.19500282145116807,14.68
-1.5741930979966485,-0.011156982099981583,14.91
-0.07568239227054961,-1.291268933783588,25.2
-0.042917666709445634,-1.1530877326144071,24.81
-0.01881052380535909,-1.1592242954972156,10.13
-0.024208802337685343,-1.299234292823062,226.32
0.9831264819556368,-0.2789882533664835,8.85
0.4980510384445964,-0.8893838349722821,14.83
0.18972205613537205,-1.134051254759736,25.21
-0.16153062414298267,-1.5573823545264907,10.7
-0.18522811098499622,0.8480182677712845,25.21
-0.1712859330178598,0.6784281705038184,25.17
-0.627745093380047,0.08321404352219328,24.34
-0.8322229458977862,-0.5974085238030409,15.02
-0.1789475651351607,0.6219607186473081,23.62
-0.593758587605656,0.06080734664982368,9.33
-0.7932190751627411,-0.5632113558788682,10.26
-0.20655393039595946,0.6512747604567455,10.7
-0.6449564424840317,0.03992979987832257,9.94
-0.8429429628164824,-0.6237621641197589,10.23
-0.7958797739451258,0.010825773175285902,10.16
-0.9570031705966687,-0.747839691115885,162.87
0.35978407197302753,1.041680017068488,10.3
0.10860271843327607,0.7017174135954443,24.79
-0.6445365425554869,1.3786619746526079,10.36
-1.3103900345319883,-0.7363532080726121,14.97
-1.4893665424564957,0.30793362065843727,10.31
-1.235962718723353,-0.8976554892642779,10.78
0.5955547555815202,1.070530834869649,179.0
1.325444585117273,-0.02036982546100792,163.11
1.1653261081374555,0.02513208204220835,10.19
1.328651236937017,0.05224964978498549,15.09
1.2089429762140307,0.038469354962413285,8.97
