MDS_Dim1,MDS_Dim2,performance
-0.5029140592080774,-2.004765836795991,16420.1800036172
-2.0428209820141707,-0.868580975467881,19440.0557558464
-2.057834700750375,-0.8209041076728496,19231.7593005823
-1.4084234744900173,-1.7393294459944573,19173.3495977377
-1.8154360388464421,-1.283651788971716,19749.9480340689
-1.8058092728629378,-1.2539257044451058,19302.0406992909
-1.8957661110351,-1.2272919718098039,18816.6613284338
-1.9530458899591938,-1.0380002587920107,22196.9696930392
-1.9066478708449666,-1.2001448206764302,20096.4393366908
-1.5205799979558499,-1.1893336450470586,18995.7266670997
-1.9031115286487097,-1.1095101580040747,19160.0118383437
-1.9568437563608072,-1.2187203516910725,19168.4596817322
-1.7676389595070923,-1.4065015187298093,20032.1052706849
-1.9865634418951794,-1.1677329225380226,19504.8481153236
1.0588429645174602,1.2025379858081438,22668.237755003
0.9276823822584179,1.3943893650991297,22071.8505762747
1.0478501489176417,1.4238560600407761,21967.734916129
2.093017769717424,0.6898789643776418,26644.8155281783
0.6482728077388985,1.9590937518880074,24542.1912885984
1.7624022336257121,1.1286710297964841,26297.6675359373
1.6683346696311063,1.4001277676805315,26783.544140374
1.6008671417496692,1.245020658400366,18433.8085186446
1.7946079642620614,1.0360427157590948,22889.5451384482
1.7945904887210193,1.16371543761382,26399.5416412734
1.05834045281657,2.0340671188033084,22246.0993843782
1.0798286969184034,1.5566605142416352,24354.7227072859
0.9200012971672319,1.43716043750411,22617.9325458525
1.6527543921765568,1.0029826009751748,25153.4688573863
0.8643669367809231,1.6850406660833852,22229.1479148014
1.6281679525736654,0.9678376845495504,27418.9976188338
1.2355172303920074,1.3398080582134366,22071.8268660647
1.1831274291086689,1.192752088217168,22241.4695566393
1.326782518810395,1.3270140146963367,22812.2135362609
0.7623764754838279,1.9061906935895923,22537.7853537178
2.1473861102158827,0.45373539470450086,21292.800049277
1.2242290501873205,1.6426785420481325,22178.6391601392
1.1171231983762997,1.2922381986774139,20271.6813567083
2.0882495348302395,0.6975421323708797,20271.92296173
1.3130706454641026,1.9097169705448525,22011.5668393326
2.188587114649311,0.29323345183390637,19984.7166013342
1.0750036004431676,1.195588649717793,23940.0902420408
1.1024242667449342,1.2198865280799516,22773.1013692133
1.1143831791979284,1.4149069402639098,22590.3539520956
1.0728214512112508,1.1655786695653194,24725.5439261972
1.230641248104949,2.00034286340235,21799.2816848137
1.3835973890561863,1.6770886836390675,22750.2863194594
1.0163597783894838,2.157347458328437,22115.9179345775
1.149422154222693,1.7637648906587953,22207.340586489
0.9292853093448441,1.7636797153164214,19365.8729267306
0.9975956731504786,2.112935540489452,24069.8573457322
1.3709756488069738,1.6718072146522887,22062.8454831275
1.0014939092382666,1.6490513941576703,24607.3255554986
1.1991585921435899,1.6380620639739558,22590.9109375738
1.158037947412575,1.791617490070219,22758.9225192087
2.268076963805835,0.3848189349994537,25638.9984395111
2.1154953738828706,0.7907687839771471,27438.5269699766
1.140462410209848,1.8098089026632325,21893.0544018913
1.0649367799937999,1.668428599567943,22297.8181043635
1.1509117049723858,1.6241641368272772,20909.1878446043
2.050405474502899,0.9509271157903183,25720.6243848151
0.9675276322003522,2.046078983952453,22085.5998208754
2.2134539832196003,0.4978345353888644,25164.7547267618
1.071441591863822,1.445381887913791,24038.6602266591
1.1030018530491124,1.4608809583599762,22421.397402883
1.0656823133221096,1.7169081530150279,21879.6118300326
1.972574582333877,0.7064463601274709,28234.6872236621
0.7921413973416659,2.0404649914357105,22221.7631907343
2.1998510752376705,0.7251982514981838,24913.0155235348
2.0837096429225754,1.0763457034385366,28451.5703852901
1.2289844063896074,1.719997978526366,22476.7958340207
1.305244239468948,1.6827685597709305,20558.7132113922
2.1107390657433984,0.8922109389207008,15869.808379241
