MDS_Dim1,MDS_Dim2,performance
-0.5029140592080774,-2.004765836795991,19473.6017608214
-2.0428209820141707,-0.868580975467881,18746.236360602
-2.057834700750375,-0.8209041076728496,19470.7301075889
-1.4084234744900173,-1.7393294459944573,19349.3536915754
-1.8154360388464421,-1.283651788971716,19362.8619492486
-1.8058092728629378,-1.2539257044451058,19295.4180528112
-1.8957661110351,-1.2272919718098039,18799.3913919446
-1.9530458899591938,-1.0380002587920107,21091.9202025584
-1.9066478708449666,-1.2001448206764302,18745.1001207155
-1.5205799979558499,-1.1893336450470586,17000.9916053009
-1.9031115286487097,-1.1095101580040747,17653.1062720142
-1.9568437563608072,-1.2187203516910725,19437.0238885595
-1.7676389595070923,-1.4065015187298093,17352.1025991323
-1.9865634418951794,-1.1677329225380226,18191.938133347
1.0588429645174602,1.2025379858081438,20099.7881518888
0.9276823822584179,1.3943893650991297,18965.7388190176
1.0478501489176417,1.4238560600407761,18812.156212696
2.093017769717424,0.6898789643776418,25552.8059319211
0.6482728077388985,1.9590937518880074,22112.9947491059
1.7624022336257121,1.1286710297964841,25871.5131182253
1.6683346696311063,1.4001277676805315,25814.8185381751
1.6008671417496692,1.245020658400366,23888.242688187
1.7946079642620614,1.0360427157590948,19997.9177350469
1.7945904887210193,1.16371543761382,25163.940419695
1.05834045281657,2.0340671188033084,20116.8280672139
1.0798286969184034,1.5566605142416352,21422.0333066869
0.9200012971672319,1.43716043750411,21329.4486863233
1.6527543921765568,1.0029826009751748,25839.6895436728
0.8643669367809231,1.6850406660833852,19343.7249002015
1.6281679525736654,0.9678376845495504,26045.987968455
1.2355172303920074,1.3398080582134366,18787.1089222449
1.1831274291086689,1.192752088217168,20526.2392630211
1.326782518810395,1.3270140146963367,19765.2194006791
0.7623764754838279,1.9061906935895923,21211.053693222
2.1473861102158827,0.45373539470450086,24862.7342427606
1.2242290501873205,1.6426785420481325,20860.6651600989
1.1171231983762997,1.2922381986774139,17019.5211954464
2.0882495348302395,0.6975421323708797,24980.678447529
1.3130706454641026,1.9097169705448525,21609.1158392989
2.188587114649311,0.29323345183390637,24590.2946707109
1.0750036004431676,1.195588649717793,18062.352920614
1.1024242667449342,1.2198865280799516,21008.9619530052
1.1143831791979284,1.4149069402639098,20446.0048382422
1.0728214512112508,1.1655786695653194,21154.1390420343
1.230641248104949,2.00034286340235,19626.7113708625
1.3835973890561863,1.6770886836390675,20372.1199447564
1.0163597783894838,2.157347458328437,18960.4267173207
1.149422154222693,1.7637648906587953,19231.7991799503
0.9292853093448441,1.7636797153164214,16112.4650231281
0.9975956731504786,2.112935540489452,18253.9719508913
1.3709756488069738,1.6718072146522887,19792.5806586959
1.0014939092382666,1.6490513941576703,20417.4161052871
1.1991585921435899,1.6380620639739558,17799.8532565972
1.158037947412575,1.791617490070219,18654.1967526898
2.268076963805835,0.3848189349994537,25824.7833593241
2.1154953738828706,0.7907687839771471,26683.3391047944
1.140462410209848,1.8098089026632325,19019.9835426608
1.0649367799937999,1.668428599567943,18416.319432182
1.1509117049723858,1.6241641368272772,17830.5479862729
2.050405474502899,0.9509271157903183,25831.3765799507
0.9675276322003522,2.046078983952453,19516.2834784406
2.2134539832196003,0.4978345353888644,25464.8069001014
1.071441591863822,1.445381887913791,18243.3373183059
1.1030018530491124,1.4608809583599762,19198.431176167
1.0656823133221096,1.7169081530150279,20523.9203462519
1.972574582333877,0.7064463601274709,26235.1939689222
0.7921413973416659,2.0404649914357105,19054.4655501314
2.1998510752376705,0.7251982514981838,25388.3544533932
2.0837096429225754,1.0763457034385366,26024.1432863884
1.2289844063896074,1.719997978526366,19865.8137962939
1.305244239468948,1.6827685597709305,16806.4087416992
2.1107390657433984,0.8922109389207008,22729.6510710015
1.3295866251727253,1.9857270820654414,18587.829680845
2.267642308255025,0.48839189797837357,25631.1303639985
1.2399065210214506,1.5435157634327432,18274.5032095803
1.260646006750435,1.555493990730758,18649.5632062492
2.1251906322602396,0.8808734704834578,25575.2437106931
1.237936015639445,1.5077758512380146,19338.1666436128
0.6688680441523166,2.076820134404019,18530.0190036977
0.6225625325028538,2.130627566318416,19033.5270885303
0.6239985827349179,2.0542504053580113,19795.806147094
0.5147360739445601,1.9368054139603095,16733.2373022856
0.6877841917452759,2.2871660285189575,17639.106553954
0.70738955643327,2.0657547303563195,18555.26437323
0.6603824205628652,1.9799488725896142,20193.3167301722
0.6067902439205128,2.091531963743038,18827.2738343176
0.6639130715283075,1.9627100309257413,18547.3450063518
1.754121438889208,1.4843845936284144,25915.5587104725
1.769970694374798,1.3508213761150998,24063.3726731605
1.9715435099753964,1.1308994742973397,19740.1128443191
1.907128166716795,1.2413922001276256,25787.5592879856
1.1107447345800325,2.096762880577553,18239.4071541402
2.0527524523397402,0.9971518107960167,25997.516837712
1.8005120767429286,1.1243679320081028,25719.7272487224
1.0369467671163142,1.6521835658428339,19238.3659706651
0.9299148487790344,1.8618972922854646,19300.7982539119
1.0087921876098318,1.6173956381659893,17099.5575158124
1.6410558753101405,1.552725077230723,24226.088867242
1.780852855922058,1.4501355671540663,20084.6662703556
1.7974555320658143,1.4347101797003934,25998.536486906
1.0278566117644394,2.088229888159093,21695.6407211832
1.1086726549903267,1.8736703125408058,19985.7291690179
0.9644599031755731,1.8240473611906112,17619.3972680486
1.7202139590596421,1.3982741070449856,26165.284426928
0.9002728544447822,1.9452723351372276,20695.2888870546
1.7120786689377812,1.374247118774189,25022.0137726267
1.7973920073233691,1.29879990414483,18913.0405317267
1.9787237581722847,0.9749856059822044,23365.2027522961
0.8355039706756853,2.1103591327200357,18931.3560079509
1.0645777990555192,1.7688570117595124,18278.9384314951
1.6348260168901902,1.2597023778104897,24701.2792827352
0.9195308015647159,1.6430275506511545,19469.212592705
0.8546960547171704,1.8350420335438553,20344.6632827632
0.890239246586056,1.6051393520196002,18688.9677764893
1.9432837283040298,1.1878509533409065,19063.5435390517
1.1019780745236998,2.0848856510035803,18124.0727929822
1.1670692766026103,1.7340720063631152,17202.6074856513
0.9720330537488018,1.569822677182154,15886.9910960429
1.005758159231545,1.5797167846192879,16911.4700879485
1.8165157497970867,1.3154237311076622,20330.0202816135
2.0237850412499756,1.0551720970928151,25240.294158808
1.831080391915892,1.1533880641035448,24816.1361359998
1.9947890835564144,0.7284847725521566,25145.9710314356
1.6232865239620728,1.2418268985585041,25828.86131395
1.9941587480627172,0.3937373608891398,24174.779619855
1.1941447841994928,2.0506292279033014,20777.8299528519
1.0807824655261618,2.037710442025287,18361.2536779823
1.1208751972407363,2.022381921823785,18679.6857357123
0.9815795329187704,2.1395317787361914,19223.5144694949
1.100764483923446,2.021954539747066,20697.1977127368
1.1071607256058043,1.5817063886835736,17637.7573830627
1.9886715287767005,0.8624483859937981,26588.3698837966
1.0579388092947855,1.8143032102950407,18480.670439524
1.1129444035525249,1.5443820757889783,19091.1632673482
0.9681546969673661,1.4550535330462215,18765.0160619694
1.6717919689354233,1.2485257721910414,25861.9783248249
0.9489428303271317,1.3922512645712763,20705.268483358
1.7004970033966829,1.2350823483229831,25772.8613033627
1.7041720791010135,0.9472731535381806,25751.0767316977
1.6807863982784625,1.191163538287971,26023.2361623742
-2.2295561333303273,-0.7719969412524031,16093.4324209154
-0.37897336598962195,-2.1150889734167815,17902.5839262552
-2.1561518444280323,-0.7692728432397807,19471.6878414554
-2.170979399675582,-0.6876467363916604,19905.8662270874
-1.3526001139809238,-1.8525003083982945,17983.7129030021
-1.8574509731127204,-1.3563450769037189,16521.192962495
-1.8329560614203848,-1.3471290929984316,18029.7016426838
-1.948935917619881,-1.2744806485481128,16164.4958830914
-2.054686507753974,-1.0032267640793064,18228.6316188592
-2.0236840213295317,-1.225964777737753,16320.7421913001
-1.5183245534574448,-1.2472893341995126,16080.4526975774
-1.9907005860417593,-1.081509900596271,17252.4957547767
-2.2415911631577976,-0.681766942441604,20702.9332688141
-2.0616881468251744,-1.1398800810425256,16997.7355687221
-1.7827883039724632,-1.480272588814989,17244.4407175512
-2.0681434190074617,-1.148273835767052,16922.5218198421
-0.472493127871871,-2.0305515599131314,18382.4719032592
-2.2796136944374688,-0.140167835727092,18086.593573043
-2.235035672528527,-0.33429059190992916,16519.7331317879
-1.4973690601432916,-1.703809504702396,19161.4907182086
-2.059006856000958,-0.9066341528417089,15940.1497440743
-2.029236335338851,-0.8941971989083665,16140.8018644627
-2.136476797455836,-0.8376962437879394,16044.0348426446
-2.2031030697557905,-0.4939097848541074,18019.6181090738
-2.075810009473376,-0.937614932541271,16667.7653382458
-1.6378148297803647,-0.9130200700967472,18302.5554089835
-2.139477196392196,-0.6101690487411299,16615.5255832082
-2.208463273003947,-0.7911359794621363,16176.5162274902
-2.2517209965357843,-0.6565239137523451,15905.2232207924
-2.286406390030636,-0.5377092049075298,15900.0039523336
-2.237734112870728,-0.722602899037262,15384.0536036131
-0.4501711431537192,-1.930109911170077,18804.1317131772
-0.5009863245088675,-1.9186408558979582,18797.8946313213
-0.31974441557705147,-2.05383970692044,19571.1884219563
-0.3725229836576241,-1.9820932055575677,18378.3604387686
-0.38241004989677324,-1.9592981916065133,18794.1432902184
-0.15750247534379247,-1.9875401530027736,19522.8839453721
-0.38271374623459703,-1.9403408013533727,23962.3423365736
-0.3377479450817274,-2.1106171408055894,18572.2146080524
-0.3434814195395727,-1.9443594639583037,18789.0939846153
-0.136574006574107,-2.1806343976636895,18862.4983815112
-0.3700717572110204,-2.089205469701618,18224.1390919025
-0.22564901154005132,-2.0721203935112293,18080.3759053167
-0.3532630049931236,-2.106302075646817,17929.3463674486
-2.140109985004091,-0.3483556740649915,19337.1071702413
-1.4669520853380629,-1.6559457922865874,18645.8156126728
-1.966514982944571,-0.8608729539612389,18026.9332121496
-1.9422832416737692,-0.8259390935116835,21037.6014038115
-2.0597484206990653,-0.761186444619231,16429.8056978236
-2.0712552183491413,-0.45194130522681797,19064.0803816875
-2.13518039824499,-0.7672739628511309,16385.4847457285
-1.5697737863873278,-0.8045541144500169,16435.6309956772
-2.0051368666335416,-0.5595198610096305,15963.0396988543
-2.3281680597362704,-0.05784930500573101,15831.5571136158
-2.1680946715309495,-0.6494880521243219,18205.8961974077
-2.1564783755670573,-0.7244326687099402,16647.4028107977
-1.4621920086720195,-1.6458308592565898,17174.6917220848
-1.998192430888887,-0.7898961821865548,17276.4613077702
-1.9877306977143068,-0.7723293017626999,16024.3692642042
-2.0731379094390783,-0.7070447848705397,16611.5747578344
-2.104796887921239,-0.4797217133626844,20783.380027613
-2.0532475195494913,-0.5775343594299385,17655.849490601
-1.6260916068481621,-0.8710437277149818,18597.5642921841
-1.9619938903000436,-0.38805133452578033,19780.1878121109
-2.1480273902472726,-0.6878686111576777,16706.4679697869
-2.173694183039686,-0.5970852487071836,20358.3273494044
-2.0143377720782154,-0.8259178800237026,20069.086760089
-2.177630462746803,-0.6294561832035008,18903.6526722699
-1.2316477321095964,-1.8292936095147112,19068.6596691717
-1.2537860470357056,-1.7812114025930814,16339.267829077
-1.2779213048266562,-1.8410759291564802,19258.9418099192
-1.2915047010471046,-1.7659222143743876,16809.0536813222
-0.9731503578391886,-1.6167545574786064,16036.6880901465
-1.1670018283961736,-1.9230619000168476,18122.7494998121
-1.3229591943158068,-1.858592246248011,16366.1099856785
-1.3398285537504186,-1.8354081149461436,19536.8053548564
-1.1454014960842114,-1.9175679782595771,18349.3251769832
-1.3639145297852353,-1.8308848662399988,18740.8996039192
-1.6804577837449501,-1.3785921190205175,20318.5771780166
-1.7542937665801681,-1.3696484128032373,18884.4058365333
-1.8536819114168188,-1.095217560027431,20126.4458629463
-1.8834975604216986,-1.2763966166171248,18972.0945445304
-1.8051829812931859,-1.1484735447263568,17474.5300313569
-1.8325387683119185,-1.3645145690746538,17999.2958375002
-1.855377140832963,-1.3054555068397522,18593.2669470059
-1.6552036813825917,-1.4879570652144247,16374.5361126821
-1.1000663632551813,-1.9644365882836554,18486.7654877527
-1.752572739854153,-1.3324851463021974,17434.4786504569
-1.8486488377206804,-1.0402416955823146,18940.9497775255
-1.7933630949484254,-1.123467710586016,18723.7664011013
-1.3558960230652892,-1.1761107233387182,16578.6892317539
-1.9598289911194495,-0.46520165411239267,18518.095970297
-1.811517656081138,-1.3476464404534265,18873.4642345011
-1.8373189271286148,-1.2859668404198414,18621.0593300587
-1.6539135933268176,-1.4633470989028678,18061.0271554723
-1.951006939313497,-1.0020028519106319,18697.9065373637
-1.978317793500179,-1.1906257645272529,19696.6509533333
-1.433982430755451,-1.1920754917564516,16142.7223428998
-1.8926028666634855,-1.090414387045047,17669.9996080205
-1.9269742704031114,-1.2867008830743858,16027.2310211
-1.9442159022673664,-1.230684304588195,16644.5257662991
-1.7106146979879258,-1.4752015333751238,16938.4665663526
-2.1001718124413125,-1.0944999255551675,18243.7952262069
-1.4823464665453716,-1.0199743089176838,17574.9208604488
-1.9262801109720102,-0.8945271763485685,19869.0966933047
-2.037086250894461,-0.9886870616128932,19131.3107200187
-2.1344029084223886,0.43067223496324275,18637.4503763982
-1.8168476978020323,-1.221539540428589,18513.98493425
-2.0599737373725913,-0.9628032765945775,20002.107568903
-1.5316702818706853,-1.1773910241047725,16527.2383128449
-1.4171320819179394,-1.0517775986021807,15597.2606165186
-1.7580522549216038,-1.4869038375043604,16073.6226134762
-2.081054057959091,-1.0812572407448833,19212.3264740549
-1.7740858314023766,-1.4568531357601862,18978.4054556977
-2.044885423502887,-1.1627880351955167,19289.0904682867
-0.8033310670080425,-1.5340394529261416,18607.782754179
-1.4937984352932585,-1.2391248613603565,16113.0379259803
-1.5091311305312252,-1.1670308973564185,15783.4978879365
-1.308534971731127,-1.351950334751238,16142.6441442236
-1.6896702520501803,-0.7007252190933838,16311.3125223522
-1.9686847151881468,-1.082913142865634,16383.900463277
-1.7363848645007542,-1.3290319352826334,16822.4694712898
-2.0010692492657105,-1.030505754567761,18506.6473622713
-1.1985777211819961,-1.4085816328502723,17076.5961896531
-2.181309323612029,-0.8188753571458781,19705.7477141333
-2.325000026345901,-0.19162670236909468,15442.5614594259
-2.1895755755624187,-0.9548839272546449,17873.2410708425
-1.8014127140681178,-1.4438877992515202,17067.9472102312
-0.03557684424369294,-2.110467973802424,18291.6354376538
1.1148656427530705,0.5459970375299039,19393.6235899038
0.38440130043944337,1.5443982940931607,16771.156753795
-1.5929803324255156,1.6629148056039056,18874.4805334751
1.2131585435681043,1.517273592129128,18011.5951135532
-0.6063646277758783,-1.4045172741441632,16029.1177037095
-0.015073073688620651,-1.2963311780546247,18424.8972768086
