MDS_Dim1,MDS_Dim2,performance
1.7654147763583203,-0.43132983880526266,8.01
1.8013305988715207,-0.05603085888727137,2.45
1.8206014869970326,-0.15959906339983712,2.26
1.7577066263672103,0.17092837077744272,2.27
1.8383551277096037,0.039230713026266094,2.26
1.7176268897926015,-0.6064655658849487,1.11
1.5786927284059096,-1.1067337372511077,2.26
1.4896417195696428,-0.9206712748774282,2.26
1.6386156712463174,-0.7735553909387864,2.37
1.5488343602788477,-0.7207483103489184,2.26
1.6674828594430673,-0.6373103174826411,0.22
2.0145827356445642,-0.43548357083918465,2.26
-1.6806818435605821,0.3172227859437622,1.15
-1.7504674786025425,-0.12697747291513595,4.66
-1.6198391643631813,0.10066318665804559,4.72
-1.7543094628634675,-0.26665537673261164,4.72
-1.6743946882890888,-0.17210664607339243,4.71
-1.5692974187626376,0.42086885444730243,6.08
-1.3345186986952327,0.8004026523156513,4.71
-1.4853802173611808,0.8932374687328968,4.71
-1.567404937119649,0.5921047407605773,4.63
-1.6692140264568838,0.5780514531285152,4.71
-1.7219564652256136,0.4686069329209285,4.71
-1.7214991215615345,0.3804488595616155,4.76
1.729233123396165,0.17110902708070927,8.3
1.7628158371817382,0.03743694798953331,8.0
1.6855833826287285,0.3320417835624559,8.01
1.7698306023773815,0.27598789196188245,8.0
1.646932077771796,-0.5483759520854948,4.59
1.4794127431596245,-1.1682085172881396,8.0
1.3534701056039733,-0.9746404937533047,8.0
1.5501031130247367,-0.8039559066251931,8.21
1.429980081620487,-0.7311586876705951,8.0
1.5964907686726217,-0.6061735415581407,5.95
2.0122585498538883,-0.35827985187442707,8.0
1.6985985642594008,0.49012498460184745,2.45
1.618000815865695,0.6399807588787794,2.45
1.7013324247864623,0.6484110811340803,2.45
1.7123036350743397,0.009702994184645675,1.12
1.6997310445978766,-0.5854044417436185,2.45
1.4461286140663094,-0.5155779310557406,2.45
1.6362308563188053,-0.2816991666338225,3.04
1.490619071986863,-0.24749523041313115,2.45
1.6645100147787375,-0.1373015698368312,0.23
2.0373172580766306,0.06938915482497025,2.45
1.6471671893383915,0.6010584510342573,2.27
1.7315953052860946,0.6134388567580125,2.26
1.7430345403536525,-0.17650397768387185,1.11
1.650997596181963,-0.8502581307744494,2.26
1.4369618380864946,-0.639480350982669,2.26
1.6493303492922953,-0.4185790114011356,2.39
1.5032549210101591,-0.393926962858688,2.26
1.688737447694885,-0.28502391368604907,0.22
2.0558061644142476,-0.048187602120620204,2.26
1.6320031705844165,0.7697196745041425,2.27
1.64979773521897,0.2612570117987851,1.11
1.7329906824315098,-0.3254495786330066,2.27
1.403861098355432,-0.27009696172279113,2.27
1.5912885273613488,-0.0013657337629171535,2.39
1.422959013295801,-0.018049152907058864,2.27
1.6142047366314922,0.08314887904408136,0.22
1.9962316655794086,0.3299445707292739,2.27
1.7689474493350723,0.12620788322873994,1.11
1.7782267774810707,-0.526039345266685,2.26
1.5339852325100474,-0.4456764827728603,2.26
1.7012489036620095,-0.19006113453819198,2.41
1.5417106109436651,-0.1604587847651809,2.26
1.7194143739149286,-0.05194446158705317,0.22
2.0578719933931255,0.196456622539931,2.26
1.2957011489420225,-1.4150160438151995,1.11
1.2298034431852918,-1.1883961071511326,1.11
1.4134182378033984,-1.0550257043707252,1.14
1.305433765660836,-0.9358875783167517,1.11
1.5387015995280482,-0.7597091528144285,1.11
1.9918333073893462,-0.5238997791983944,1.11
1.0258628622328045,-1.59584765029997,2.26
1.2177823099837375,-1.4878301713820439,2.37
1.1330884710561033,-1.443746609466254,2.26
1.3713137626930585,-1.270650911993988,0.22
1.8133769361924632,-1.067719274006514,2.26
1.1419442414647316,-1.2742685128532574,2.4
1.0596910708631104,-1.1474549413573922,2.26
1.280839001572707,-1.081896589973028,0.22
1.7764350318671256,-0.9394679339019788,2.26
1.2279466757968232,-1.0723321755947381,2.39
1.4381581406379012,-0.9416307257432163,0.25
1.8897432928957005,-0.7907741322137332,2.38
1.3391167106184916,-0.8739942189281508,0.22
1.835076412406063,-0.7429358503138564,2.26
1.9358682477703932,-0.5860948407838529,0.22
-1.6815836791346435,-0.35161338631893985,1.22
-1.4736461671078909,-0.10099630790553549,1.2
-1.6721586681495146,-0.4805712487178781,1.19
-1.5849940855028226,-0.40721136968611477,1.16
-1.4741485608731186,0.3621639981843101,0.25
-1.208042057250643,0.7718878931555084,1.25
-1.369648051084586,0.889237964984708,1.18
-1.480640784525599,0.527407130488266,1.12
-1.6147827033399194,0.5249863152523994,1.17
-1.6742514650290732,0.4140366744703265,1.15
-1.5333730552368225,-0.5946974900222523,4.68
-1.6220056597233874,-0.8076397488805194,4.67
-1.5734286360076852,-0.7223138240370072,4.67
-1.5751567355176657,-0.22362878013194362,6.03
-1.3388741895462513,0.36683038180783334,4.67
-1.618691142796043,0.26949356836291954,4.68
-1.6069285381154852,0.002154978040392118,4.59
-1.7396412755630202,-0.0046324821976028285,4.66
-1.7686977856721657,-0.09194787183645584,4.67
-1.470756752804163,-0.7387434431126888,4.74
-1.3718180828794908,-0.6397598323990037,4.72
-1.2967693274050112,0.01338639471461739,6.08
-1.101426677972969,0.5628022975170242,4.72
-1.3124177263488692,0.6497680575805308,4.74
-1.355440650814123,0.24752233029536322,4.63
-1.5361688133282048,0.2848778964091012,4.72
-1.6235171103509805,0.14949388064787492,4.74
-1.5069552923915555,-0.9311492998130766,4.71
-1.5728670212306972,-0.3619981041096293,6.08
-1.2962165294147148,0.326359019732359,4.75
-1.6334749843962968,0.21348404075474514,4.71
-1.6088216349035553,-0.14275557526911997,4.63
-1.7546254921037754,-0.21309274212878948,4.73
-1.7799369091159551,-0.2791982959364232,4.74
-1.4290816815441874,-0.24069866393511588,6.16
-1.202019976454746,0.3371089320792146,4.73
-1.4851494243297305,0.25905006045583123,4.73
-1.462327042419854,-0.03988200739622604,4.63
-1.6445433904850006,-0.06192869259058368,4.72
-1.6913816302450344,-0.12962571938385317,4.75
-1.022038034596729,0.8465722673049216,6.11
-1.1219645367387021,1.1111028481028138,6.09
-1.2820219872855825,0.7036406670684319,5.98
-1.419946844839512,0.6844430737481055,6.07
-1.5358579874301623,0.5327845436478243,9.11
-0.893725316670036,1.3339432558370934,4.72
-1.0080412378302792,1.0781257816306855,4.62
-1.0829118556787736,1.1204603050225979,4.72
-1.2664080557357542,0.9344994038997079,4.72
-1.0129457951284722,1.3559060778439824,4.63
-1.0871946210344088,1.3908610606883993,4.71
-1.3763468327391184,1.1240225362374527,4.74
-1.3519266644193382,0.9835649065577161,4.63
-1.5233678579813172,0.7406239873255355,4.62
-1.6336585978373865,0.7266339716186523,4.71
0.6433737104029723,0.8823988917096606,1.11
-0.6211003854908246,0.584497041345524,6.09
-1.920366006033557,0.567369095950412,4.73
-0.24752091344919908,-1.5800388999638486,1.12
1.8014750791939815,-0.4722676182326887,2.26
-0.7331938487916568,-1.6202639656991717,4.66
0.07750656455457358,1.0464631659647783,9.14
0.20841019217926124,-1.845029212086226,8.19
-0.31275225522737415,-1.9336702117617295,1.12
0.27483387838374346,-1.5564219726152926,2.45
2.0743731929673257,-0.2981169564904134,2.26
0.3357906498986409,-1.9163465240003823,2.45
-0.7779982104512775,0.7737196360077921,4.59
-1.1160624471761094,1.490764380516183,4.59
-1.7011535706879841,1.0800755524916585,4.63
-0.6491882162507208,-0.19386749058953354,4.59
-1.0311477121658248,0.08894638110478711,4.59
-1.9621820408633082,0.06942285459615408,4.72
-1.4096255455670583,0.005848855985296481,4.63
-1.273644601337669,-0.8257706298058591,4.59
-1.834332342680129,0.6511140112780573,6.08
1.3899589544088582,-1.5597683249699144,2.37
-1.2441603654638156,1.4274783114969656,4.62
0.3597580883961617,-1.0665190935574873,3.09
-1.9036476135923017,0.4192309594561731,4.62
0.49009992565924315,-1.6485167696645822,3.04
-1.7617655799001821,-0.8668789015649369,4.59
0.30007128990473325,1.7542142538922894,4.63
-1.759461202921474,0.9254407431878158,4.63
0.6729029133110933,-0.8852375695726201,0.23
0.18221801134687915,-0.9991674043026718,1.12
-1.4869083978806124,1.2502594824763682,4.76
0.22041914078201275,-1.5062811961624443,1.12
0.9265921420133068,-1.1274741496338319,0.23
0.8864634289371431,-1.5659478946334313,0.22
0.13955843671225998,-0.13688342831111205,1.12
-1.911565774496059,0.6910923815961175,4.71
1.5353920716663982,0.4284635525177309,4.59
-1.1225708989730219,0.42777495982950164,4.72
-1.5690327211936257,0.9924413275324145,4.72
-1.1136636143808047,-0.9606418770749204,1.11
-1.5738734279006885,1.0909947191805383,4.73
0.6922455646180424,-0.00924156163023678,2.45
-0.8119877036196592,0.5867808398281568,4.63
-1.1462008747900636,1.2895455053325096,4.63
0.8340506646101494,1.4268643327334936,1.12
0.270161012359042,2.0284339068276895,4.63
1.4374917565464072,1.0425182659124845,2.45
-1.5770858978798905,-1.1276471639424153,1.11
-1.898046843257968,0.26378750536670414,4.63
1.830188832439179,0.7651880578561684,4.59
-1.1107316281022468,0.9375627448863909,8.29
-1.3851360077890356,1.3793750943289274,8.3
-2.0072146552881596,0.04618378811049165,4.67
-0.9006456289112444,1.0070738949092584,9.12
0.3895251526354746,-0.9526418630425487,1.12
-1.1768327628163733,1.445194032795461,9.13
-1.3581579240084514,-0.18449641171560813,9.17
1.856684011591972,-0.766352335758112,1.11
1.7442296295916186,-0.9704858489908922,0.26
0.568001837821482,-1.3871037736080285,1.12
-1.986926330281205,0.12479061848422195,4.71
-0.9446586972024554,-1.4737283678768203,4.59
-0.13369096226121646,-1.1723949790685062,1.16
0.4631228948666618,1.573438248531254,4.63
-1.1812570383074534,-1.6053945853213407,4.59
1.4860307869321263,0.8674828500353982,8.29
0.5141354172972694,1.9057423055007174,4.62
-1.910516523911349,0.0887271817891104,9.16
