MDS_Dim1,MDS_Dim2,performance
-0.36563341982068265,-1.452838806550758,11.88
-1.4826954327194355,-1.3297858904118844,7.39
-1.4025728555819932,-1.367493866085358,13.64
-1.6370683651534301,-1.280182031947722,50.71
-1.198333189609155,-0.6326330077106834,12.93
-1.3104175872335138,-1.670948729971672,109.76
-1.0400403499193653,-1.5667149368777635,18.35
-1.211856931979231,-0.9390338746076483,22.6
-0.5721398517028103,-0.9698760734662013,20.77
-0.30425154895203543,-1.3373704763372436,15.24
-1.2393754258700096,-0.6487528767699919,20.9
-1.1606500473320882,-0.6035918606796592,253.99
-1.140026329616865,-1.5256398828307516,16.8
-0.4045037498284289,-0.4512860704872638,74.05
-0.3648529199371788,-1.2221497530876184,18.51
-0.8958841698663551,-0.9196004507016248,16.57
-0.8041954250429613,-0.8359953069235674,551.68
-0.8732848367387497,-1.5333061388894524,2.67
-0.3775236946244225,-1.156824256772535,1.18
-0.40428607001013106,-1.7867407280008907,58.74
-0.5897306773607035,-0.7774137999695638,5.06
-1.1684715521540505,-1.3013552361841259,19.92
-0.9118629021457032,-1.683848631363779,393.54
-0.6803581049204103,-1.696333702884338,2.19
-1.630231885951166,-0.7875616890007039,73.83
-1.286378088225065,-1.2957807015129637,402.72
1.5451737229783837,1.8119750594218598,80.27
2.4938252160663446,0.02499705522003593,15.98
0.38098201226957734,2.437663709247118,57.12
1.2998676681492074,2.202109267280639,119.34
2.154789084773568,1.3972254886843407,85.42
0.708193487175875,2.001526155291461,30.43
1.8607239692530575,1.8098122084283361,67.97
0.6638733661480557,2.3972241871045776,62.16
1.0377534731537967,2.266397652765167,120.19
-0.23763545244579645,2.1882208793048665,326.55
2.3086602448098223,0.6303062767575092,170.94
2.076378194084492,0.7661249938758121,11.27
0.7966093039166254,1.968529656689923,22.34
0.08994574411044205,2.217610831714909,14.98
1.5215407866795059,2.132983503208224,51.79
2.1637013656608683,-0.867212407316383,823.57
2.3498934188998373,0.35747460767979566,43.0
0.994280058584402,1.9926204963622038,21.96
-0.5595642039083754,2.490810655127346,105.12
0.28205668173824694,2.5261601710022443,73.77
1.1317523786436023,2.079247484883394,104.88
0.9108861940631041,1.736735317930343,11.98
2.4038285629694487,0.9721346741585443,36.7
-0.5874449478467303,2.325740789405586,403.82
-0.5741526436469733,1.857426782349221,245.24
2.107810238774193,1.09860958181248,276.37
1.698554124374243,1.8035004637100729,40.98
1.4019867902328695,1.9521545531572004,40.31
0.5862509527654803,2.1133833169005207,68.39
-1.4047408884750212,-1.2524675366566669,7.02
-1.2749729513363834,-1.5778533785696403,1.91
-0.9380764202895817,-1.008263929832861,2.81
-1.4605906522939542,-1.357744049783893,7.58
-1.5346653208444339,-0.8186412235161006,20.67
-0.9913589448835163,-1.5253402124808393,2.24
-1.4846644597987035,-0.59901046923633,20.52
-1.5330084733982636,-0.7970005723578693,2.16
-1.7603951475426463,-1.3005603289483436,1.92
-0.8249993017233002,-0.8629778322400258,3.8
-0.8787622587155957,-0.9261610050937928,10.1
-0.37755306588294524,-1.1569326738459373,2.53
-0.6816010383985158,-1.3878895064591719,2.68
-0.7962365378438542,-1.5707363695795187,4.38
-1.2605350348677955,-1.196619941424723,3.12
-0.7373843495651523,-1.092305669181173,21.58
-1.8649675567411725,-0.9861866903218411,13.4
-0.6836480213309711,-1.6716515334399822,1.84
-1.6207576868769236,-1.0145067669004049,6.81
-0.7963698983363064,-1.5708892778565116,179.27
-0.5527275001432631,-1.9066351005844193,4.72
-1.1219144323685457,-1.8009041105827004,7.2
-1.3406943982142734,-1.6150142433256953,2.73
-0.8534562911634368,-1.4593771010607928,3.7
-1.6772150184226147,-1.2664650753396964,7.12
-0.5035157166511928,-1.8189756130105355,3.71
-1.6673134968875754,-0.850772805886317,21.46
-1.2901880260860463,-0.6179335046923253,85.95
-1.0771314455379457,-1.6306232787588186,3.07
-0.5223244285698494,-0.479816897420597,12.36
-0.5234033285365687,-1.7641618558079881,2.54
-1.215884959812816,-1.5912268187385528,9.05
-1.2154183081224572,-0.5698028880040802,116.16
-0.7967652435372518,-1.456549810556375,77.2
-0.5218012617458514,-1.5727798044522154,2.29
-0.9958972760388318,-0.827771333216784,4.5
-0.40238338913504906,-1.8023788497285285,22.17
-1.4315090862096094,-0.23677428299041114,4.85
-1.2004989670359552,-1.6992920096411683,2.64
-1.4621982968727807,-0.8231780801798729,73.41
-1.1636301876131823,-1.6701460794070535,13.69
-0.6114617116410684,-1.9670285659218756,5.46
-1.5279897229814297,-1.3848486891383196,6.98
-1.378889851533484,-1.6498296982185496,2.35
-1.1155892191471095,-1.3996209783949722,5.0
-1.4906442500888846,-1.5989152137353564,13.13
-0.5506725895588027,-2.0115450704136206,2.26
-0.7873926623659321,-1.8430895563526,2.21
-1.6724280009858725,-0.6154696429820654,21.0
-1.0153464828976455,-0.7801631379816986,3.23
-1.1569573771170991,-0.4096000713533737,3.22
-0.8850435108678861,-1.507343933470853,2.1
-1.1248557994516784,-0.9957150006064127,15.25
-1.382076182225358,-0.6208607083521877,13.29
-0.9377773076854118,-1.903024614662312,8.14
-1.1244801334600527,-0.9955557196449935,10.85
-1.418918142344535,-1.4429309403249526,3.3
-1.0549280425924827,-0.7332917246259124,41.52
-0.06363979304748658,-1.6937984858682302,4.88
-1.2555203980852505,-1.7373008776473378,2.18
-1.7144074429837215,-1.3354470301541488,7.28
-1.2136171240143898,-1.7086175673534238,13.63
-0.6469858453473788,-2.018643453596052,5.06
-1.0457147569793297,-1.7750457813314346,7.07
-1.244761491409219,-1.911837167519967,9.97
-1.4406267856435016,-1.2819546030169202,13.14
-1.2122848863629507,-0.9390745977888315,550.0
-1.4380355004237402,-1.3337750333755234,56.3
-1.398813776142022,-0.8945799047646186,305.0
-0.9243585177842932,-1.3954702542632782,311.98
-1.059999480372285,-1.7578172916889203,9.92
-1.8211350055386262,-0.42906797564446186,64.35
-1.0298890523825541,-0.4480514180288544,3.94
-1.605624593327175,-1.228164714471006,9.88
-1.157579303236265,-0.4095580432701628,80.11
-1.1052123626868053,-0.524822617925346,10.35
-0.30750213951223104,-2.139960968839244,86.7
-1.1462331646428234,-0.9027791714379115,277.07
-0.8974972280777159,-1.7235725323959403,12.85
-1.1459906908835618,-0.9027598086338032,11.06
-1.7710118587969803,-0.8564114512050778,6.9
-0.7329628772229617,-0.5393357388776467,281.56
-1.0569332177339072,-1.8081649294355313,54.77
-1.9232854767341372,-0.6369970210526965,6.88
-0.5627635011946683,-1.1663738057254447,3.18
-1.8044843567673625,-0.8099476140567872,12.24
