MDS_Dim1,MDS_Dim2,performance
-2.491107220565273,0.6744448118249022,3.8
-2.5805433417075108,0.40485132662043716,3.79
-2.6304336328176094,0.489224005269814,3.15
-2.573544667755711,0.5334509797078916,3.79
-2.5386265199120044,0.4923049945653983,3.86
-2.5708950142391327,0.4466825209048732,3.89
-2.5698990859163153,0.47876726726365354,3.82
-2.5972612750318844,0.43619556147693866,3.81
-2.543969182714552,0.5381168099555057,3.52
-2.624440761125772,0.4114363600214165,3.85
-2.67618471678466,0.37528540677597055,3.59
-2.6315751515034878,0.4001847742491654,3.64
-2.653937845374157,0.4131830151848195,3.42
-2.652318418784264,0.36451628519822504,3.42
-2.680997510049892,0.3149422478579536,3.78
-2.6623072392619482,0.3247151829049505,4.02
-2.6013077865271863,0.38200522974557033,3.8
-2.5646505285251755,0.5151106983166446,3.8
-2.612536990103984,0.5666845267217135,2.23
-2.480543366249871,0.8431399197361115,3.8
-2.6487893417666304,0.7616199699072728,2.3
-2.506531478283673,0.8260819477337566,42.21
-2.5255749503289553,0.9649715199650499,3.76
-2.5020477405680994,0.9769340494653874,3.79
-2.4363197890342447,0.9502619701446207,3.79
-2.850049142139808,0.6249499834454408,3.79
2.6156814649481563,-0.7211105237318934,14.06
2.6251368111886397,-0.46781183471882015,14.15
2.5469558430336328,-0.47066733330123456,16.94
2.5959084005654587,-0.5292500562612458,14.43
2.629549077773767,-0.5325411154930128,14.37
2.6565555726809174,-0.4942915807540887,14.02
2.6516236517072125,-0.4516602306417098,14.35
2.61981615902606,-0.45104921375221707,14.32
2.621303604607803,-0.5068359060430839,14.88
2.6433366077618716,-0.38541701344091306,14.36
2.548112559762089,-0.3954270525325062,14.89
2.613179578613908,-0.4138111915942781,14.53
2.5845478362251497,-0.4206402371986364,14.46
2.578904025433435,-0.4332901886548959,16.68
2.5967763235848285,-0.3728114575949373,14.51
2.59580468104175,-0.3938108052710348,17.12
2.654288630163226,-0.4256208800634818,14.43
2.636101058080268,-0.5560106169533429,14.36
2.351617758614583,-0.7535889245329221,28.13
2.541141366797303,-0.8866911109921508,14.15
2.351617758614581,-0.7535889245329314,14.49
2.5563955927740496,-0.8350060743700021,1.39
2.418768392092281,-1.0269551021118437,14.3
2.429027065796151,-1.045329846497729,14.43
2.541604927083471,-0.9352203235593258,14.35
2.6225342096867594,-0.5742430494013655,14.38
-2.266309019473141,0.5213813322231424,3.79
-2.353519703664725,0.6119900996065394,3.16
-2.246884397421686,0.6454644957098964,3.77
-2.22968292059925,0.5998058038113625,3.87
-2.2725496017403795,0.5606603375898681,3.89
-2.256733394892859,0.5809764659420078,3.82
-2.289200882952506,0.5406761801990965,3.82
-2.2254943507032467,0.6423657897320166,3.52
-2.333066426306737,0.5421230990784677,3.85
-2.4216134882238607,0.5537806335882309,3.57
-2.327150872937595,0.5384053587847207,3.64
-2.3583194037847575,0.552818557068042,3.4
-2.3758326289150378,0.5306317691885273,3.41
-2.4282071190584897,0.5057856525006046,3.78
-2.380918786280148,0.49761179204727374,4.05
-2.2943187298253918,0.5227106540902983,3.78
-2.259008327697948,0.6357149227086325,3.77
-2.491107220565264,0.6744448118248194,2.23
-2.169500577180678,1.1427881848256425,3.76
-2.427989742039747,1.1873552007513133,2.29
-2.1987028181447608,1.1598895644288723,42.18
-2.2675789998709885,1.25353744450335,3.77
-2.2375259697765295,1.2440844526206063,3.77
-2.165004303802234,1.2026680398501173,3.78
-2.779973562434636,0.8496126552040733,3.79
-2.5578751176224883,0.1564154789970767,3.15
-2.3184236376943583,0.1439903995888489,3.79
-2.300069222256358,0.12248193479032678,3.85
-2.3636352195880557,0.003438079518218925,3.88
-2.3295438924525187,0.0744528513344241,3.78
-2.3821009295848645,-0.029197116814683243,3.78
-2.2914729832623024,0.1846169400869767,3.54
-2.450084361963687,-0.0968450547186443,3.83
-2.621797281809823,-0.08571605494555044,3.58
-2.4569192625129483,-0.0763091586202349,3.66
-2.482879639809079,-0.1336952908156787,3.4
-2.521373055886229,-0.14315505311118243,3.41
-2.585253168378073,-0.20693678623794118,3.75
-2.529176879895979,-0.2154840287297909,4.03
-2.4155699518863973,-0.07810346199603664,3.77
-2.363649613147536,0.1658290667120523,3.76
-2.5805433417073096,0.4048513266211972,2.23
-2.2582665839100367,0.741334308793896,3.77
-2.635656385444971,0.6630861035554411,2.29
-2.321960804606224,0.7082417711059114,42.18
-2.420733401646602,1.0244418301441525,3.8
-2.369135424175471,1.027239428602983,3.79
-2.238301957323013,0.9509988638599407,3.79
-2.896222956491398,0.38719965809746554,3.79
-2.4955777979372136,0.3550390490615654,3.15
-2.453786792224026,0.33346797401690476,3.24
-2.559121176568182,0.2534280878244233,3.21
-2.5178764293604385,0.2999958937474037,3.26
-2.602177970433716,0.21778438892271434,3.24
-2.456987901187426,0.374639840703773,2.94
-2.6612233817595317,0.15257622198267382,3.17
-2.712629728627808,0.11243445080919748,2.97
-2.6709581302520298,0.15658039586124786,3.08
-2.68940083421555,0.1366576322902966,3.14
-2.6912214151896654,0.10053772438760954,2.81
-2.7112151615015008,0.012024729637327421,3.13
-2.691406719099053,-0.047297926347515715,3.36
-2.621090204573942,0.1258490822188451,3.17
-2.512924458337205,0.34208238870527646,3.16
-2.6304336328299174,0.489224005231552,1.9
-2.3658760828782106,0.8600819141389254,3.14
-2.6619787203605902,0.7527588410980447,1.95
-2.430400781906843,0.8497790057469878,33.33
-2.4534906708792232,1.118354517370182,3.16
-2.425990773641743,1.1281998218291203,3.14
-2.304427014891857,1.059220652166853,3.14
-2.9017994216723695,0.49602843909322863,3.14
-2.28741226909251,0.3356104269931832,3.83
-2.3607959750623215,0.2847259255356588,3.85
-2.3527620779741145,0.33554115688784925,3.78
-2.3832524336126086,0.24423612750283596,3.78
-2.3177797681989927,0.39792527743557826,3.52
-2.487380435004611,0.23287612637054808,3.82
-2.65256922376628,0.19950436035837377,3.59
-2.510417791326312,0.23583594661858895,3.64
-2.576181272172744,0.22263888999712375,3.42
-2.587297604608021,0.1565572103723277,3.44
-2.651275182658636,0.0640551459794002,3.76
-2.5196037800842537,-0.05093881185596812,4.02
-2.3929014554144286,0.1303627011136888,3.78
-2.3825895283553464,0.3932712472620582,3.76
-2.573544667758372,0.5334509797035252,2.23
-2.2225547400514016,0.9161082512183718,3.77
-2.618042324799026,0.8121881463247861,2.3
-2.2989033979861273,0.8952770861026943,42.2
-2.3697541562870694,1.1749754187347148,3.77
-2.331726122776441,1.1722723388701348,3.77
-2.2353834592399506,1.0910105373907057,3.76
-2.871088081779542,0.5796250875133485,3.76
-2.2944373097217072,0.21997873660368142,3.94
-2.2844005191847963,0.2750915622047368,3.86
-2.317213879478763,0.18675771383984677,3.85
-2.272612003243788,0.35386623254395416,3.63
-2.4263270183411643,0.16182388814543153,3.9
-2.6189765347789047,0.15061892043258468,3.55
-2.4132151916001616,0.15912091898874875,3.72
-2.4487165264875803,0.12094187924910377,3.49
-2.4789953426020763,0.08423081223756072,3.49
-2.5837499079651947,-0.013148367157951419,3.83
-2.468658458115949,-0.09652102137872177,4.16
-2.3518361795059253,0.09520111852435477,3.85
-2.323236102000301,0.35889456772569067,3.84
-2.5386265199117672,0.4923049946013111,2.29
-2.2054075585339215,0.832887539856171,3.84
-2.6088441916863245,0.7525591464531243,2.35
-2.2509151254388544,0.8162425566839051,42.04
-2.360159805559314,1.12303561882596,3.84
-2.306108629663236,1.1051058390803163,3.84
-2.198514133317344,1.009670877828504,3.84
-2.86836495839674,0.545110103606068,3.84
-2.327852641594554,0.20015854927186624,3.91
-2.374658506183861,0.04576173196545951,3.88
-2.319887739403607,0.2872792005996598,3.63
-2.4728956125918202,0.02330556072970456,3.91
-2.655474696831528,0.036109000174275506,3.7
-2.4855978163638843,0.03133810259040291,3.76
-2.545791457406251,0.024656127202901935,3.5
-2.543249633721893,-0.020928621671132113,3.47
-2.5938985237226295,-0.16448167085726562,3.85
-2.522479605664634,-0.18313579587925358,4.12
